product_id,brand,name,size,english_name,chinese_name,categories,url
8085404,Roho,Ice Cream Cashew Cream Honeycomb Cookie Ice Cream Sandwich,150g,Roho Ice Cream Cashew Cream Honeycomb Cookie Ice Cream Sandwich 150g,冰淇淋,dietary-world-foods; frozen,https://www.coles.com.au/product/roho-ice-cream-cashew-cream-honeycomb-cookie-ice-cream-sandwich-150g-8085404
8088479,Roho,Ice Cream Charcoal Chocolate Orange Cookie Ice Cream Sandwich,150g,Roho Ice Cream Charcoal Chocolate Orange Cookie Ice Cream Sandwich 150g,冰淇淋巧克力橙子,dietary-world-foods; frozen,https://www.coles.com.au/product/roho-ice-cream-charcoal-chocolate-orange-cookie-ice-cream-sandwich-150g-8088479
8088457,Roho,Ice Cream Coconut Vanilla Cookie Ice Cream Sandwich,150g,Roho Ice Cream Coconut Vanilla Cookie Ice Cream Sandwich 150g,冰淇淋,dietary-world-foods; frozen,https://www.coles.com.au/product/roho-ice-cream-coconut-vanilla-cookie-ice-cream-sandwich-150g-8088457
8086258,Roho,Ice Cream Hazelnut Chocolate Cookie Ice Cream Sandwich,150g,Roho Ice Cream Hazelnut Chocolate Cookie Ice Cream Sandwich 150g,冰淇淋巧克力,dietary-world-foods; frozen,https://www.coles.com.au/product/roho-ice-cream-hazelnut-chocolate-cookie-ice-cream-sandwich-150g-8086258
8086940,Roho,Ice Cream River Mint Choc Chip Cookie Ice Cream Sandwich,150g,Roho Ice Cream River Mint Choc Chip Cookie Ice Cream Sandwich 150g,冰淇淋,dietary-world-foods; frozen,https://www.coles.com.au/product/roho-ice-cream-river-mint-choc-chip-cookie-ice-cream-sandwich-150g-8086940
8088435,Roho,Ice Cream Strawberry Mylkshake Cookie Ice Cream Sandwich,150g,Roho Ice Cream Strawberry Mylkshake Cookie Ice Cream Sandwich 150g,冰淇淋草莓,dietary-world-foods; frozen,https://www.coles.com.au/product/roho-ice-cream-strawberry-mylkshake-cookie-ice-cream-sandwich-150g-8088435
3626755,Royal Ebi,Basa Cutlets,1kg,Royal Ebi Basa Cutlets 1kg,,dietary-world-foods; frozen,https://www.coles.com.au/product/royal-ebi-basa-cutlets-1kg-3626755
5613302,Royal,Ebi Cooked Prawn Meat,500g,Royal Ebi Cooked Prawn Meat 500g,,dietary-world-foods; frozen,https://www.coles.com.au/product/royal-ebi-cooked-prawn-meat-500g-5613302
3641090,Sabrini,Samosa,1.125kg,Sabrini Samosa 1.125kg,,dietary-world-foods; frozen,https://www.coles.com.au/product/sabrini-samosa-1-125kg-3641090
9054960,Samyang,Buldak Spicy Dumpling Carbonara,280g,Samyang Buldak Spicy Dumpling Carbonara 280g,,dietary-world-foods; frozen,https://www.coles.com.au/product/samyang-buldak-spicy-dumpling-carbonara-280g-9054960
9026003,Samyang,Buldak Spicy Dumpling Original,280g,Samyang Buldak Spicy Dumpling Original 280g,,dietary-world-foods; frozen,https://www.coles.com.au/product/samyang-buldak-spicy-dumpling-original-280g-9026003
4506690,Sealord,Japanese Style Tempura Batter Hoki Fillet,280g,Sealord Japanese Style Tempura Batter Hoki Fillet 280g,,dietary-world-foods; frozen,https://www.coles.com.au/product/sealord-japanese-style-tempura-batter-hoki-fillet-280g-4506690
8778251,Secoma Hokkaido,Creamy Vanilla Soft Serve,170mL,Secoma Hokkaido Creamy Vanilla Soft Serve 170mL,,dietary-world-foods; frozen,https://www.coles.com.au/product/secoma-hokkaido-creamy-vanilla-soft-serve-170ml-8778251
6510123,Seng Hork,Beef Dumplings,500g,Seng Hork Beef Dumplings 500g,牛肉,dietary-world-foods; frozen,https://www.coles.com.au/product/seng-hork-beef-dumplings-500g-6510123
8764483,Seng Hork,Cabbage & Pork Dumpling,500g,Seng Hork Cabbage & Pork Dumpling 500g,猪肉,dietary-world-foods; frozen,https://www.coles.com.au/product/seng-hork-cabbage-pork-dumpling-500g-8764483
8773101,Seng Hork,Chicken Feet,400g,Seng Hork Chicken Feet 400g,鸡肉,dietary-world-foods; frozen,https://www.coles.com.au/product/seng-hork-chicken-feet-400g-8773101
8764494,Seng Hork,Chives & Pork Dumplings,500g,Seng Hork Chives & Pork Dumplings 500g,猪肉,dietary-world-foods; frozen,https://www.coles.com.au/product/seng-hork-chives-pork-dumplings-500g-8764494
8773134,Seng Hork,Mushroom & Pork Dumpling,500g,Seng Hork Mushroom & Pork Dumpling 500g,蘑菇猪肉,dietary-world-foods; frozen,https://www.coles.com.au/product/seng-hork-mushroom-pork-dumpling-500g-8773134
8773145,Seng Hork,Pork Spare Ribs,300g,Seng Hork Pork Spare Ribs 300g,猪肉,dietary-world-foods; frozen,https://www.coles.com.au/product/seng-hork-pork-spare-ribs-300g-8773145
6510145,Seng Hork,Prawn & Pork Dumplings,500g,Seng Hork Prawn & Pork Dumplings 500g,猪肉,dietary-world-foods; frozen,https://www.coles.com.au/product/seng-hork-prawn-pork-dumplings-500g-6510145
8773189,Seng Hork,Sichuan Pork Dumpling,500g,Seng Hork Sichuan Pork Dumpling 500g,猪肉,dietary-world-foods; frozen,https://www.coles.com.au/product/seng-hork-sichuan-pork-dumpling-500g-8773189
6616860,Simply Wize,Gluten Free Puff Pastry Sheets,540g,Simply Wize Gluten Free Puff Pastry Sheets 540g,,dietary-world-foods; frozen,https://www.coles.com.au/product/simply-wize-gluten-free-puff-pastry-sheets-540g-6616860
8264174,So Good,Frozen Dessert Chocolate Bliss,1L,So Good Frozen Dessert Chocolate Bliss 1L,冷冻巧克力,dietary-world-foods; frozen,https://www.coles.com.au/product/so-good-frozen-dessert-chocolate-bliss-1l-8264174
8264200,So Good,Frozen Dessert Vanilla Bliss,1L,So Good Frozen Dessert Vanilla Bliss 1L,冷冻,dietary-world-foods; frozen,https://www.coles.com.au/product/so-good-frozen-dessert-vanilla-bliss-1l-8264200
5482973,Streets,Golden Gaytime Plant Based 4 Pack,400mL,Streets Golden Gaytime Plant Based 4 Pack 400mL,,dietary-world-foods; frozen,https://www.coles.com.au/product/streets-golden-gaytime-plant-based-4-pack-400ml-5482973
2946659,Super Nature,"Frozen Super Protein Satay Chicken With Quinoa, Chickpea & Wild Rice Mix Wellness Bowl",350g,"Super Nature Frozen Super Protein Satay Chicken With Quinoa, Chickpea & Wild Rice Mix Wellness Bowl 350g",冷冻鸡肉大米,dietary-world-foods; frozen,https://www.coles.com.au/product/super-nature-frozen-super-protein-satay-chicken-with-quinoa-chickpea-wild-rice-mix-wellness-bowl-350g-2946659
2946310,Super Nature,Wellness Bowls Wholegrain Butter Chicken Ancient Grain,350g,Super Nature Wellness Bowls Wholegrain Butter Chicken Ancient Grain 350g,黄油鸡肉,dietary-world-foods; frozen,https://www.coles.com.au/product/super-nature-wellness-bowls-wholegrain-butter-chicken-ancient-grain-350g-2946310
8773203,T/Chef,Imitation Abalone Slice,300g,T/Chef Imitation Abalone Slice 300g,,dietary-world-foods; frozen,https://www.coles.com.au/product/t-chef-imitation-abalone-slice-300g-8773203
8177524,Tegel,Free Range Gluten Free Chicken Schnitzel,400GRAM,Tegel Free Range Gluten Free Chicken Schnitzel 400GRAM,散养鸡肉,dietary-world-foods; frozen,https://www.coles.com.au/product/tegel-free-range-gluten-free-chicken-schnitzel-400gram-8177524
8954070,Tegel,Takeouts Korean Style Frozen Chicken Chunks Ruffle With Sauce,400GRAM,Tegel Takeouts Korean Style Frozen Chicken Chunks Ruffle With Sauce 400GRAM,冷冻鸡肉酱,dietary-world-foods; frozen,https://www.coles.com.au/product/tegel-takeouts-korean-style-frozen-chicken-chunks-ruffle-with-sauce-400gram-8954070
8473425,The Sweetporium Co,Passionfruit Pavlova,1L,The Sweetporium Co Passionfruit Pavlova 1L,,dietary-world-foods; frozen,https://www.coles.com.au/product/the-sweetporium-co-passionfruit-pavlova-1l-8473425
4494070,The Sweetporium Co,Peanut Butter Cup,1L,The Sweetporium Co Peanut Butter Cup 1L,黄油,dietary-world-foods; frozen,https://www.coles.com.au/product/the-sweetporium-co-peanut-butter-cup-1l-4494070
4494026,The Sweetporium Co.,Boysenberry Cheesecake,1L,The Sweetporium Co. Boysenberry Cheesecake 1L,,dietary-world-foods; frozen,https://www.coles.com.au/product/the-sweetporium-co-boysenberry-cheesecake-1l-4494026
3908054,Tick Fresh,Water Chestnuts,400g,Tick Fresh Water Chestnuts 400g,新鲜水,dietary-world-foods; frozen,https://www.coles.com.au/product/tick-fresh-water-chestnuts-400g-3908054
8076786,Tinybeets,Baby Food Pumpkin Dahl,360g,Tinybeets Baby Food Pumpkin Dahl 360g,食品南瓜,dietary-world-foods; frozen,https://www.coles.com.au/product/tinybeets-baby-food-pumpkin-dahl-360g-8076786
8076684,Tinybeets Foods,Beetroot & Apple,360g,Tinybeets Foods Beetroot & Apple 360g,苹果,dietary-world-foods; frozen,https://www.coles.com.au/product/tinybeets-foods-beetroot-apple-360g-8076684
7174600,Tivall,Vegan Burger,332g,Tivall Vegan Burger 332g,,dietary-world-foods; frozen,https://www.coles.com.au/product/tivall-vegan-burger-332g-7174600
7174407,Tivall,Vegan Corn Schnitzel,332g,Tivall Vegan Corn Schnitzel 332g,,dietary-world-foods; frozen,https://www.coles.com.au/product/tivall-vegan-corn-schnitzel-332g-7174407
7174393,Tivall,Vegan Schnitzel,332g,Tivall Vegan Schnitzel 332g,,dietary-world-foods; frozen,https://www.coles.com.au/product/tivall-vegan-schnitzel-332g-7174393
7174611,Tivall,Vegetarian Cocktail Sausage,280g,Tivall Vegetarian Cocktail Sausage 280g,香肠,dietary-world-foods; frozen,https://www.coles.com.au/product/tivall-vegetarian-cocktail-sausage-280g-7174611
7174542,Tivall,Vegetarian Frankfurter,297g,Tivall Vegetarian Frankfurter 297g,,dietary-world-foods; frozen,https://www.coles.com.au/product/tivall-vegetarian-frankfurter-297g-7174542
8706217,Tutto Pasta,Gluten Free Fettucine With Creamy Rose Sauce,350g,Tutto Pasta Gluten Free Fettucine With Creamy Rose Sauce 350g,意面酱,dietary-world-foods; frozen,https://www.coles.com.au/product/tutto-pasta-gluten-free-fettucine-with-creamy-rose-sauce-350g-8706217
3218180,Tutto Pasta,Gluten Free Lasagna Bolognese,350g,Tutto Pasta Gluten Free Lasagna Bolognese 350g,意面,dietary-world-foods; frozen,https://www.coles.com.au/product/tutto-pasta-gluten-free-lasagna-bolognese-350g-3218180
8148640,Umyum,Green Pesto Pasta,150g,Umyum Green Pesto Pasta 150g,意面,dietary-world-foods; frozen,https://www.coles.com.au/product/umyum-green-pesto-pasta-150g-8148640
8148537,Umyum,Pasghetti Bolognese With Red Lentil Pasta,140g,Umyum Pasghetti Bolognese With Red Lentil Pasta 140g,意面,dietary-world-foods; frozen,https://www.coles.com.au/product/umyum-pasghetti-bolognese-with-red-lentil-pasta-140g-8148537
3606157,Vadilal,Bhindi Cuts,312g,Vadilal Bhindi Cuts 312g,,dietary-world-foods; frozen,https://www.coles.com.au/product/vadilal-bhindi-cuts-312g-3606157
3641125,Vadilal,Green Chilli,312g,Vadilal Green Chilli 312g,,dietary-world-foods; frozen,https://www.coles.com.au/product/vadilal-green-chilli-312g-3641125
4684225,Vegi Chef,Crinkle French Fries,907g,Vegi Chef Crinkle French Fries 907g,,dietary-world-foods; frozen,https://www.coles.com.au/product/vegi-chef-crinkle-french-fries-907g-4684225
